Annual_Income,Num_of_Delayed_Payment,Monthly_Inhand_Salary,Credit_Score
139391.8,5.0,11526.983333333332,Poor
36760.86,12.0,2967.405,Poor
131282.91,12.0,10873.2425,Poor
29310.85,19.0,2522.570833333333,Poor
55583.67,19.0,4816.9725,Poor
9654.91,9.0,1053.575833333333,Good
32176.68,20.0,2399.39,Poor
78139.42,2.0,6315.618333333333,Good
85770.33,11.0,7275.5275,Poor
15197.25,20.0,979.4375,Poor
41290.29,1.0,3601.8575,Good
41896.88,9.0,3664.406666666666,Poor
127206.66,-2.0,10631.555,Good
8285.085,19.0,592.4237499999998,Poor
53945.85000000001,24.0,4479.4875,Poor
121813.72,8.0,9866.143333333332,Good
76041.16,9.0,6078.763333333332,Poor
33749.34,25.0,2631.445,Poor
49768.71,10.0,4045.3925,Poor
46640.82,17.0,3824.735,Good
15551.68,15.0,1542.9733333333334,Poor
7187.17,25.0,488.9308333333333,Poor
30668.9,20.0,2530.741666666667,Poor
17438.8,13.0,1237.2333333333331,Poor
21053.37,20.0,1616.4475,Poor
63523.48,20.0,5438.623333333334,Poor
59986.0,-3.0,4800.833333333333,Good
36755.36,2457.0,3038.9466666666667,Poor
133377.21,3.0,11114.7675,Poor
23883.28,14.0,1936.25528730618,Good
55644.39,22.0,4715.0325,Poor
50778.48,12.0,4501.54,Poor
8882.47,15.0,555.2058333333333,Poor
62859.18000000001,24.0,5414.265,Poor
98962.77,9.0,8044.897499999999,Good
134439.4,10.0,11030.283333333333,Good
118124.48,13.0,9559.706666666669,Poor
37807.28,6.0,2933.606666666666,Good
8171.11,21.0,886.9258333333332,Poor
66949.68,6.0,5802.139999999999,Good
32228.67,10.0,2819.603374504596,Good
133949.36,2.0,11262.446666666665,Good
21596.82,11.0,2020.735,Good
20389.3,9.0,1876.108333333333,Good
10392.095,9.0,1127.0079166666665,Poor
36580.66,10.0,2926.388333333334,Good
84673.2,5.0,7153.099999999999,Good
94739.7,4.0,6765.09323400768,Good
78937.1,7.0,6605.091666666667,Poor
71112.84,7.0,5885.07,Poor
20040.64,9.0,1508.053333333333,Poor
10358.88,19.0,1015.24,Poor
19631.26,4.0,1724.938333333333,Good
44747.54,6.0,3984.961666666666,Good
15428.39,23.0,1405.6991666666663,Poor
63617.92,23.0,5231.493333333333,Poor
97059.0,10.0,8295.25,Good
60860.10000000001,11.0,4803.675,Poor
14841.35,14.0,1437.779166666667,Good
20579.45,2.0,1814.9541666666669,Poor
14180.935,1463.0,1172.7445833333334,Good
40391.66,20.0,3357.971666666667,Poor
106674.51,11.0,8657.5425,Poor
17347.04,9.0,1285.5866666666668,Poor
20017.24,16.0,1481.1033333333337,Poor
35372.4,5.0,2671.7000000000007,Good
53894.12,20.0,4583.176666666667,Good
10496.255,17.0,1141.6879166666668,Poor
68103.81,8.0,5940.3175,Good
121622.84,0.0,10081.236666666666,Good
33214.4,19.0,2842.866666666667,Poor
16138.98,12.0,1236.915,Poor
41810.59,5.0,3231.215833333333,Good
44729.8,8.0,3728.4833333333336,Good
117878.55,8.0,9836.2125,Poor
14185.66,10.0,1216.138333333333,Good
30549.55,9.0,2467.795833333333,Poor
94312.05,11.0,7702.337499999999,Poor
31647.02,8.0,2725.2516666666666,Poor
15444.65,19.0,1195.0541666666666,Poor
53354.85000000001,16.0,4633.2375,Poor
13190.345,20.0,1131.1954166666667,Poor
61117.29,13.0,4872.1075,Poor
17776.2,11.0,1727.35,Poor
54265.54,11.0,4248.128333333333,Good
20484634.0,16.0,1957.5641666666668,Poor
34357.96,9.0,2632.163333333333,Poor
15867.45,14.0,1468.2875,Poor
160728.04,4.0,13469.003333333336,Good
29840.22,25.0,2636.685,Poor
17609.57,8.0,1442.4641666666666,Poor
29410.64,21.0,2712.8866666666668,Poor
43826.51,2.0,3584.209166666667,Good
14909.4,10.0,1177.45,Poor
118062.2,0.0,10136.516666666666,Good
58963.04,7.0,5058.586666666667,Good
40835.65,11.0,3173.9708333333333,Good
36154.22,18.0,3043.851666666667,Poor
9824.31,20.0,707.6925,Good
40782.69,6.0,3157.557500000001,Poor
21075.36,2.0,1904.28,Good
88581.48,16.0,7438.79,Good
40100.45,9.0,3280.7041666666664,Good
38443.42,13.0,2918.6183333333333,Poor
31963.96,22.0,2505.22229605587,Poor
53916.84,22.0,4735.07,Poor
18718.52,15.0,1784.8766666666668,Poor
10455.875,19.0,729.3229166666665,Good
48101.13,19.0,3798.949791495877,Good
43623.84,18.0,3592.32,Poor
16054.15,18.0,1196.8458333333333,Poor
7775.33,10.0,849.9441666666668,Poor
83619.16,24.0,7268.263333333332,Poor
19441.41,23.0,1386.1175,Poor
141219.08,8.0,11761.256666666664,Good
33643.76,14.0,2835.646666666667,Poor
20975.39,9.0,1572.9491666666663,Good
19797.22,16.0,1928.7683333333327,Poor
15120.0,15.0,1447.0,Poor
34114.43,11.0,2858.869166666667,Good
43504.07,3.0,3767.339166666666,Good
15167.62,4.0,1471.9683333333337,Good
10296.705,23.0,1130.05875,Poor
7471.91,17.0,597.6591666666667,Poor
10341.68,23.0,761.8066666666667,Poor
7689.715,22.0,521.8095833333333,Poor
58367.36,11.0,4921.946666666667,Poor
17288.425,12.0,1530.7020833333331,Good
36729.93,11.0,3135.8275,Good
39094.34,0.0,3554.861666666666,Good
53770.11,17.0,4666.8425,Poor
133581.15000000002,9.0,11103.762500000004,Good
120834.03,9.0,9094.413001291605,Good
14613.65,14.0,1334.8041666666666,Poor
87502.04999999999,15.0,7589.837499999999,Good
18374.32,19.0,1391.1933333333334,Poor
9470.255,21.0,1077.1879166666668,Poor
17315.32,8.0,1519.9433333333334,Poor
63847.8,14.0,5156.6500000000015,Poor
75569.1,19.0,6458.425,Good
99618.84,5.0,8238.57,Good
52338.56999999999,15.0,4451.5475,Poor
99903.36,11.0,8442.28,Good
19296.63,24.0,1820.0525,Poor
8540.855,19.0,561.7379166666666,Poor
14482.5,13.0,1363.875,Poor
58225.78,18.0,4115.933389258325,Good
62719.36,3.0,5315.613333333334,Good
31732.61,10.0,2899.3841666666667,Poor
59237.96,22.0,4693.496666666667,Poor
8819.74,17.0,866.9783333333335,Poor
38334.61,3.0,2966.550833333333,Good
49649.73,15.0,4144.4775,Poor
85760.85,3.0,7172.7375,Poor
20455.92,21.0,1935.66,Poor
20336.52,1192.0,1587.71,Poor
9058.045,16.0,643.8370833333332,Poor
131865.0,10.0,11158.75,Poor
57080.22,9.0,4598.685,Good
34601.35,11.0,3141.445833333333,Poor
14013.165,3.0,900.76375,Good
133949.36,2.0,11262.446666666665,Good
176696.88,7.0,14648.74,Good
60938.13,18.0,5163.1775,Poor
43729.32,17.0,3394.11,Poor
69642.0,8.0,5842.5,Good
57302.3,1.0,4501.191666666667,Good
59893.26,19.0,5052.105000000001,Good
14235.22,23.0,975.2683333333332,Poor
40023.81,4.0,3214.3175,Good
17486.55,24.0,1389.2125,Poor
34773.31,-2.0,2878.775833333333,Good
15577.01,23.0,1383.0841666666668,Poor
26779.9,14.0,1986.658333333333,Good
20915.43,17.0,1533.9525,Poor
73802.24,15.0,5971.186666666667,Poor
38239.44,11.0,3485.620000000001,Good
108268.23,6.0,9171.3525,Good
128163.36000000002,0.0,10648.28,Poor
91532.61,7.0,7564.7175,Good
27910.59,18.0,2598.8825,Poor
142544.36,4.0,12086.696666666665,Good
20488.29,18.0,1811.3575,Poor
73028.88,16.0,5955.740000000002,Poor
61465.78,10.0,5082.1483333333335,Good
54174.51,23.0,4236.5425,Poor
37261.31,5.0,2948.109166666666,Good
57786.18000000001,8.0,4910.515,Poor
178814.16,4.0,15167.18,Poor
68078.6,14.0,5651.216666666667,Poor
30355.01,4.0,2525.5841666666665,Good
108625.29,16.0,9105.1075,Poor
10427.44,14.0,629.9533333333334,Poor
17129.91,4.0,1335.4925,Good
20300.56,14.0,1609.7133333333334,Poor
15671.96,20.0,1400.996666666667,Poor
66560.22,18.0,5369.685,Poor
35926.76,11.0,2802.896666666667,Poor
17132.905,602.0,1283.7420833333333,Good
59751.78,13.0,5044.315,Poor
49215.3,9.0,3962.275,Poor
35823.96,20.0,2937.33,Poor
16791.76,16.0,1648.313333333333,Poor
42847.79,6.0,3782.649166666666,Good
36993.94,3.0,3375.828333333333,Poor
19399.32,16.0,1680.61,Poor
15724.73,18.0,1194.3941666666667,Poor
56286.51,15.0,4601.5425,Poor
39225.32,328.0,3265.776666666666,Poor
28549.94,18.0,2217.1616666666664,Poor
29735.22,15.0,2208.935,Poor
61630.4,2.0,5075.866666666667,Poor
122069.01,8.0,10115.4175,Good
29281.94,24.0,2588.1616666666664,Poor
19653.005,11.0,1581.750416666667,Good
9390.68,24.0,686.5566666666667,Poor
30660.86,27.0,2848.0716666666667,Poor
9968.5,24.0,1123.7083333333337,Poor
49715.1,19.0,4084.925,Good
14388.77,10.0,1060.0641666666668,Poor
74961.72,5.0,6421.81,Poor
85862.6,20.0,7080.216666666667,Good
31041.46,11.0,2501.788333333333,Good
42756.72,1.0,3653.06,Good
18202.235,9.0,1259.8529166666667,Good
79760.4,14.0,6927.7,Poor
130293.36,5.0,10618.78,Good
18507.72,25.0,1761.3100000000004,Poor
8736.19,22.0,639.0158333333334,Poor
17028.31,-3.0,1663.0258333333334,Good
31599.56,24.0,2528.6262616140293,Poor
74248.72,16.0,6285.485352194949,Poor
20590.48,21.0,1704.8733333333332,Poor
58337.79,9.0,4697.4825,Poor
75723.81,20.0,5280.94660758938,Good
35820.62,13.0,2758.0516666666667,Good
8658.18,21.0,637.515,Poor
7110.93,16.0,843.5775,Poor
36210.3,18.0,3029.525,Poor
9203.725,21.0,1048.9770833333332,Poor
8272.2,23.0,811.35,Poor
14886.29,25.0,1379.5241666666668,Poor
60901.36,2.0,5351.113333333334,Good
7388.705,19.0,441.72541666666666,Poor
11698239.0,9.0,1546.993333333333,Poor
37743.72,24.0,3341.31,Poor
20380.41,24.0,1581.3675,Poor
66886.28,19.0,5723.856666666668,Poor
11724729.0,11.0,4665.025,Poor
85954.42,9.0,7366.868333333333,Good
14649.275,0.0,1118.7729166666666,Good
117551.96,21.0,9719.996666666668,Poor
17273.83,4.0,1276.4858333333334,Good
46175.49,25.0,4098.9575,Poor
163255.64,8.0,13397.636666666667,Good
89780.85,10.0,7647.7375,Good
22433.46,4.0,1585.455,Good
7919.535,15.0,875.96125,Poor
35913.64,15.0,3015.8033333333333,Poor
80027.68,8.0,6652.973333333332,Good
29986.48,16.0,2655.873333333333,Poor
55670.06999999999,18.0,4395.1725,Poor
162590.56,6.0,13535.213333333331,Poor
61839.26,4.0,5162.2716666666665,Good
9389.1,24.0,950.425,Poor
57586.82,9.0,4789.901666666667,Good
112287.51,5.0,9097.2925,Poor
16362.68,22.0,1536.5566666666666,Poor
122503.12,20.0,9982.593333333332,Poor
29258.69,9.0,2737.2241666666664,Poor
41015.31,8.0,3585.9425,Good
21637.515,0.0,1542.12625,Good
7011.685,20.0,680.3070833333334,Poor
41027.94,0.0,3177.995000000001,Good
74213.52,10.0,6405.46,Good
121622.84,0.0,10081.236666666666,Good
14276.64,18.0,1397.72,Poor
20380.41,24.0,1581.3675,Poor
19227.17,15.0,1371.2641666666666,Poor
8171.11,20.0,886.9258333333332,Poor
8357.98,15.0,693.4983333333333,Poor
17187.27,17.0,1589.2725,Poor
27559.56,21.0,2253.63,Good
16886.79,27.0,1137.2325,Poor
17101.62,8.0,1350.135,Poor
33841.55,4.0,2741.129166666667,Good
38299.84,10.0,3461.653333333333,Poor
74766.86,2044.0,6025.571666666668,Poor
15432.2,-2.0,1201.0166666666669,Good
60014.88,15.0,4783.292534544106,Poor
18756.78,25.0,1400.0649999999996,Poor
43493.93,5.0,3516.494166666667,Good
50649.60000000001,10.0,4431.8,Poor
40027.94,12.0,3462.661666666667,Poor
3126283.0,18.0,834.9683333333335,Poor
32473.0,-2.0,2797.083333333333,Good
144456.16,20.0,12222.013333333334,Poor
17347.04,9.0,1285.5866666666668,Poor
157814.32,10.0,13087.193333333336,Good
38095.16,15.0,3387.596666666667,Poor
66755.64,17.0,5556.97,Poor
34798.03,13.0,3190.835833333333,Good
15046.85,14.0,984.820573841608,Poor
31655.9,5.0,2516.991666666667,Good
41167.6,8.0,3596.633333333333,Poor
82670.04,17.0,6775.169999999999,Poor
99089.52,-2.0,8309.46,Good
50774.91,20.0,4431.2425,Poor
47631.96,18.0,3640.3964637286745,Good
75408.44,5.0,6403.036666666668,Good
19328.71,3.0,1480.7258333333332,Good
40069.45,10.0,3616.120833333333,Good
64874.08,9.0,5460.173333333333,Poor
38266.44,17.0,3282.870000000001,Poor
36348.06,24.0,3265.005,Poor
73600.26,12.0,6382.355,Poor
20417.48,26.0,1646.2809777904044,Poor
78162.72,24.0,6619.56,Poor
38897.52,7.0,3402.46,Good
89122.8,14.0,7141.9000000000015,Good
42960.39,3.0,3363.0325,Poor
175718.64,6.0,14707.22,Good
32314.44,11.0,2805.87,Good
32829.62,0.0,2945.8016666666667,Good
39538.62,11.0,3540.885,Poor
71503.76,16.0,5672.6466666666665,Poor
15126.8,26.0,1019.5666666666666,Poor
33137.28,19.0,2978.44,Poor
62139.51,23.0,5089.2925,Poor
128279.16,4.0,10966.93,Good
7252.065,25.0,530.33875,Poor
30261.67,14.0,2455.479851003874,Good
17147.215,1.0,1129.9345833333334,Good
173721.16,0.0,14635.763333333334,Good
14638.38,15.0,1295.865,Good
55663.65,10.0,4420.6375,Poor
33515.8,17.0,2628.9833333333336,Poor
52639.65,8.0,4618.6375,Poor
38430.94,27.0,3279.578333333333,Poor
89495.67,1.0,7417.9725,Poor
14233.31,17.0,1044.1091666666666,Poor
95858.31,11.0,8019.1925,Good
16372.05,16.0,1284.3375,Poor
17145.07,15.0,1509.7558333333334,Poor
32297.67,13.0,2924.4725,Good
101607.27,2.0,8655.2725,Good
18248.5,8.0,1811.708333333333,Poor
57906.8,26.0,4734.566666666667,Poor
19742.24,13.0,1619.186666666667,Poor
85742.81999999999,2.0,6400.101772629953,Good
8308.235,17.0,654.3529166666667,Poor
82929.96,9.0,6872.830000000001,Poor
17307708.0,15.0,7093.165,Good
126530.4,2.0,10535.2,Good
39511.0,21.0,3248.583333333333,Poor
44551.13,3.0,3539.5941666666663,Poor
43531.45,9.0,3678.620833333333,Good
47732.88,8.0,3821.74,Poor
32194.56,20.0,2663.88,Poor
20780.41,6.0,1643.700833333333,Poor
29674.93,9.0,2681.910833333333,Good
49732.35000000001,25.0,4321.3625,Poor
83789.22,17.0,7051.435,Good
19070.62,24.0,1303.2183333333332,Poor
38415.69,8.0,3288.307500000001,Good
14171.23,17.0,1066.9358333333332,Poor
7477.175,19.0,662.2354714906276,Good
50608.23,24.0,4132.3525,Poor
46563.27,24.0,3750.2725000000014,Poor
36963.89,10.0,2902.3241666666668,Poor
14161.12,24.0,1284.0933333333337,Poor
18770.3,1.0,1514.1916666666666,Good
83062.28,17.0,7162.856666666668,Poor
30984.66,15.0,2547.055,Poor
121675.68,5.0,10085.64,Good
50212.71,18.0,4341.3925,Poor
118875.69,3.0,9939.3075,Good
15117.51,15.0,1216.7925,Poor
22007.11,11.0,1983.9258333333328,Good
125280.36,5.0,10704.03,Good
39215.88,18.0,3419.99,Poor
56693.96,22.0,4662.496666666667,Poor
64662.04,12.0,5532.503333333332,Good
113781.38999999998,7.0,9549.7825,Poor
169106.96,9.0,13943.246666666664,Good
70277.22,9.0,5633.435,Good
38458.71,0.0,3116.8925,Poor
50391.24000000001,25.0,4466.27,Poor
52979.4,12.0,4366.95,Poor
17077.4,25.0,1583.1166666666668,Poor
22324.105,11.0,1723.3420833333332,Good
82998.24,21.0,7186.52,Poor
78569.9,9.0,6667.491666666666,Good
43531.45,10.0,3678.620833333333,Good
82382.62,10.0,7097.218333333332,Good
37188.1,12.0,3097.008333333333,Good
9299.05,23.0,1033.9208333333331,Poor
16594.51,16.0,1642.875833333333,Poor
47899.86,11.0,3852.655,Poor
56039.7,12.0,4899.974999999999,Poor
22879.52,8.0,1704.6266666666668,Good
84504.51,17.0,7135.0425,Good
28058.38,5.0,2601.1983333333333,Good
172510.48,8.0,14464.873333333337,Good
33765.68,8.0,2528.806666666667,Good
62719.36,3.0,5315.613333333334,Good
91111.98,9.0,7535.665,Good
61634.54,3.0,4957.211666666667,Good
19797.56,20.0,1856.7966666666669,Poor
17438.8,16.0,1237.2333333333331,Poor
29020.21,0.0,2277.350833333333,Good
10207.5,13.0,842.3276364377913,Poor
16218.32,20.0,1098.5266666666666,Poor
32123.85,1.0,2951.9875,Poor
35239.54,23.0,2807.6283333333336,Poor
8963.99,15.0,783.9991666666666,Poor
32119.36,16.0,2688.613333333333,Poor
48428.10000000001,21.0,4242.675000000001,Poor
42411.79,0.0,3446.3158333333336,Good
9615.485,14.0,607.2904166666667,Poor
56483.64,19.0,4900.97,Poor
12860.695,16.0,1348.7245833333334,Poor
21414.43,2.0,1963.535833333333,Good
16955.675,4.0,1295.9729166666666,Good
32029.98,5.0,2588.165,Good
77165.86,8.0,6595.488333333334,Good
88165.12,3078.0,7547.093333333332,Good
20528.59,15.0,1900.7158333333327,Poor
172074.88,12.0,14238.573333333336,Poor
14795718.0,13.0,5769.604241968885,Good
58267.23,9.0,4943.6025,Poor
20012.87,12.0,1830.7391666666665,Poor
51324.82,13.0,4350.068333333334,Poor
42247.17,18.0,3501.5975,Poor
14697.78,19.0,1369.815,Poor
40038.58,8.0,3358.5483333333336,Good
113561.2,18.0,9580.433333333332,Poor
56622.3,0.0,4469.5250000000015,Good
19051.66,15.0,1491.3798645469806,Poor
8246.785,14.0,582.2320833333333,Poor
20017.24,18.0,1481.1033333333337,Poor
63876.28,24.0,5325.0233333333335,Poor
28169.07,4.0,2449.4225,Good
10172.3,16.0,1046.6916666666666,Poor
31272.27,3.0,2346.0225,Good
52595.46,12.0,4532.955,Poor
58089.39,23.0,4835.7825,Poor
31896.42,8.0,2417.035,Good
20871.42,0.0,1522.285,Good
37550.74,3.0,2930.228333333333,Good
34769.18,3.0,3107.431666666667,Good
15724.73,18.0,1194.3941666666667,Poor
37777.92,20.0,3055.16,Poor
16490.75,24.0,1616.229166666667,Poor
16472.87,17.0,1554.7391666666665,Poor
73226.6,18.0,6192.216666666667,Poor
81566.25,9.0,7036.1875,Good
50733.18000000001,12.0,4402.765,Poor
70978.78,6.0,5792.8983333333335,Good
83552.12,7.0,6780.676666666666,Poor
133410.66,5.0,11387.555,Good
38087.0,9.0,2898.916666666666,Poor
17553.22,16.0,1343.7683333333334,Poor
20474.14,24.0,1587.178333333333,Poor
8779.145,22.0,507.59541666666667,Poor
17145.07,15.0,1509.7558333333334,Poor
179193.76,2.0,14867.813333333335,Good
59823.58,11.0,5220.298333333333,Good
125491.64,4.0,10517.636666666667,Good
82670.04,15.0,6775.169999999999,Poor
30958.06,8.0,2758.8383333333336,Good
15807.59,15.0,1398.299166666667,Poor
39566.48,14.0,3050.206666666667,Poor
130597.17,6.0,10775.0975,Good
119568.15,11.0,9880.0125,Poor
34898.9,16.0,2787.832345981792,Good
31041.46,8.0,2501.788333333333,Good
43139.76,18.0,3594.98,Poor
16477.55,25.0,1226.1291666666666,Poor
9956.91,17.0,575.7425,Poor
15551.68,12.0,1542.9733333333334,Poor
58132.12,23.0,4944.343333333333,Poor
17737.6,0.0,1260.1333333333332,Good
29062.92,13.0,2318.91,Poor
30776.8,25.0,2325.733333333333,Poor
10233.555,17.0,1046.79625,Good
18746.95,11.0,1467.2458333333334,Good
95596.35,4.0,8205.3625,Good
59823.58,11.0,5220.298333333333,Good
143883.28,9.0,12131.273333333333,Poor
18256.6,20.0,1662.3833333333332,Poor
164956.96,12.0,13601.413333333332,Good
38868.12,1.0,3043.01,Good
50608.23,23.0,4132.3525,Poor
14839.245,7.0,1147.60375,Good
20340.29,14.0,1771.0241666666668,Poor
51162.84,19.0,4249.57,Poor
42514.56,17.0,3780.88,Poor
40846.36,7.0,3614.863333333333,Good
77751.8,21.0,6515.316666666668,Poor
63402.2,14.0,5475.516666666666,Poor
37313.32,16.0,3045.443333333333,Poor
31122.32,6.0,2299.526666666666,Good
118845.76,7.0,9877.813333333334,Good
20344.02,20.0,1950.335,Poor
50212.71,18.0,4341.3925,Poor
58942.6,22.0,5168.883333333333,Poor
142152.48,13.0,11894.04,Good
115379.64,11.0,9722.97,Good
8780.975,6.0,435.7479166666667,Poor
81823.28,18.0,6776.606666666668,Poor
15411.93,15.0,1255.3275,Poor
59044.74000000001,22.0,4875.395,Poor
8057.715,9.0,925.47625,Poor
38436.68,6.0,2965.056666666667,Good
20170.75,12.0,1930.895833333333,Poor
22209.0,13.0,2117.75,Poor
63402.2,15.0,5475.516666666666,Poor
10405.01,15.0,694.0841666666665,Poor
59304.2,23.0,4972.016666666666,Poor
83947.72,1.0,7167.6433333333325,Good
81418.74,1.0,7065.895,Good
42098.93,8.0,3220.244166666667,Poor
99995.22,8.0,8560.935,Poor
120404.22,10.0,10107.685,Good
30081.37,12.0,2333.780833333333,Good
19563.14,24.0,1902.2616666666663,Poor
58166.6,15.0,5117.216666666666,Poor
15035.19,20.0,1214.9325,Poor
27269.1,9.0,2437.425,Poor
102287.79,20.0,8526.9825,Good
32470.08,14.0,2733.84,Poor
37029.04,24.0,3308.7533333333336,Poor
68454.96,12.0,5820.580000000001,Poor
52830.0,19.0,4506.5,Poor
40561.2,17.0,3616.1,Poor
42031.09,3.0,3762.590833333333,Good
20817.92,1.0,1647.8266666666666,Good
41655.16,21.0,3743.263333333334,Poor
17101.62,8.0,1350.135,Poor
61235.6,3.0,4870.966666666666,Good
55209.81,16.0,4303.8175,Poor
35124.99,9.0,2937.0825,Good
39057.08,2.0,3502.7566666666667,Good
53251.36,11.0,4636.613333333334,Good
63756.33,13.0,5093.0275,Poor
17414.3,11.0,1285.1916666666666,Poor
33720.51,19.0,2678.0425,Poor
20616.96,24.0,1882.08,Poor
32364.58,15.0,2572.0483333333336,Poor
15094.925,12.0,1342.9104166666666,Poor
20618.07,15.0,1434.1725,Poor
7453.305,19.0,828.10875,Poor
28472.92,5.0,2201.7433333333333,Good
50545.74,11.0,4346.145,Good
9133.045,16.0,777.0870833333332,Good
12426.29,18.0,939.5241666666668,Good
105997.47,1.0,8711.1225,Good
17646.92,23.0,1359.5766666666666,Poor
36016.78,3.0,2758.398333333333,Good
10041.885,18.0,945.82375,Poor
14292.96,21.0,1096.08,Poor
24458.57,8.0,2271.214166666666,Poor
49657.92,20.0,4193.16,Poor
78164.36,2.0,6553.696666666668,Good
18867.73,17.0,1863.3108333333328,Poor
55907.52,11.0,4543.96,Poor
28549.94,15.0,2217.1616666666664,Poor
33065.8,11.0,2690.4833333333336,Poor
89780.85,5.0,7647.7375,Good
17963.45,15.0,1328.9541666666669,Poor
53354.85000000001,17.0,4633.2375,Poor
54568.92,16.0,4452.41,Poor
30092.13,1.0,2289.6775,Good
16276.325,4.0,1210.3604166666669,Poor
17501.4,18.0,1351.45,Poor
14909.4,10.0,1177.45,Poor
9795.07,19.0,586.2558333333333,Poor
17984.35,19.0,1574.6958333333332,Poor
119491.24,3.0,9782.603333333334,Poor
77108.98,8.0,6528.748333333332,Good
16500.96,8.0,1528.08,Poor
79837.02,5.0,6414.085,Poor
16680.35,0.0,1528.0291666666665,Good
40608.96,2.0,3103.08,Good
76644.16,10.0,5331.132338456785,Good
42121.92,3.0,3500.16,Good
60340.08,8.0,4327.369160894408,Good
82402.34,8.0,7056.861666666668,Good
94034.8,6.0,7693.233333333334,Poor
57196.56,12.0,4838.38,Poor
37570.83,11.0,3081.9025,Good
91836.48,20.0,7716.04,Poor
41543.64,19.0,3620.97,Poor
65599.92,8.0,5680.66,Poor
83037.36,18.0,6663.78,Poor
16293.385,0.0,1145.7820833333333,Good
118636.88,16.0,9865.406666666668,Poor
57303.36,16.0,4949.28,Poor
20618.07,15.0,1434.1725,Poor
9134.415,12.0,1051.20125,Poor
32260.97,7.0,2301.803552217548,Good
132265.36,18.0,11260.113333333333,Good
40306.66,21.0,3532.888333333334,Poor
10034.55,9.0,719.2125,Poor
43758.34,5.0,3454.528333333333,Good
81779.54,2.0,6601.961666666666,Poor
119877.15,6.0,9942.7625,Good
104088.51,11.0,8847.0425,Good
101500.92,18.0,8656.41,Poor
9983.345,16.0,758.9454166666666,Poor
37442.05,8.0,3081.1708333333336,Poor
17116.05,5.0,1386.3375,Good
7448.78,17.0,795.7316666666667,Poor
36698.53,3.0,3028.210833333333,Good
151295.4,2.0,12378.403770012515,Good
101500.92,16.0,8656.41,Poor
137428.16,7.0,11355.346666666665,Good
8780.975,10.0,435.7479166666667,Poor
15173081.0,2.0,11491.2425,Good
20940.42,11.0,1812.035,Poor
17075.22,18.0,1538.9350000000004,Poor
35286.5,22.0,2929.541666666666,Poor
58528.3,12.0,4661.358333333334,Poor
37573.92,12.0,3191.16,Poor
37788.3,1.0,3097.025,Good
79837.02,5.0,6414.085,Poor
37754.78,6.0,3395.231666666666,Poor
130220.08,14.0,11141.673333333334,Good
